year,session,title,abstract,author,doi
2009,N/A,Parameter Sensitivity Visualization for DTI Fiber Tracking.,N/A,"Ralph Brecheisen,Anna Vilanova,Bram Platel,Bart M. ter Haar Romeny",https://doi.org/10.1109/TVCG.2009.170
2009,N/A,Exploring 3D DTI Fiber Tracts with Linked 2D Representations.,N/A,"Radu Jianu,Çagatay Demiralp,David H. Laidlaw",https://doi.org/10.1109/TVCG.2009.141
2009,N/A,Coloring 3D Line Fields Using Boy's Real Projective Plane Immersion.,N/A,"Çagatay Demiralp,John F. Hughes,David H. Laidlaw",https://doi.org/10.1109/TVCG.2009.125
2009,N/A,The Occlusion Spectrum for Volume Classification and Visualization.,N/A,"Carlos D. Correa,Kwan-Liu Ma",https://doi.org/10.1109/TVCG.2009.189
2009,N/A,Structuring Feature Space: A Non-Parametric Method for Volumetric Transfer Function Generation.,N/A,"Ross Maciejewski,Insoo Woo,Wei Chen,David S. Ebert",https://doi.org/10.1109/TVCG.2009.185
2009,N/A,Automatic Transfer Function Generation Using Contour Tree Controlled Residue Flow Model and Color Harmonics.,N/A,"Jianlong Zhou,Masahiro Takatsuka",https://doi.org/10.1109/TVCG.2009.120
2009,N/A,An interactive visualization tool for multi-channel confocal microscopy data in neurobiology research.,N/A,"Yong Wan,Hideo Otsuna,Chi-Bin Chien,Charles D. Hansen",https://doi.org/10.1109/TVCG.2009.118
2009,N/A,BrainGazer - Visual Queries for Neurobiology Research.,N/A,"Stefan Bruckner,Veronika Soltészová,M. Eduard Gröller,Jirí Hladuvka,Katja Bühler,Jai Y. Yu,Barry J. Dickson",https://doi.org/10.1109/TVCG.2009.121
2009,N/A,Scalable and Interactive Segmentation and Visualization of Neural Processes in EM Datasets.,N/A,"Won-Ki Jeong,Johanna Beyer,Markus Hadwiger,Amelio Vázquez Reina,Hanspeter Pfister,Ross T. Whitaker",https://doi.org/10.1109/TVCG.2009.178
2009,N/A,Multimodal Vessel Visualization of Mouse Aorta PET/CT Scans.,N/A,"Timo Ropinski,Sven Hermann,Rainer Reich,Michael Schäfers,Klaus H. Hinrichs",https://doi.org/10.1109/TVCG.2009.169
2009,N/A,Quantitative Texton Sequences for Legible Bivariate Maps.,N/A,Colin Ware,https://doi.org/10.1109/TVCG.2009.175
2009,N/A,Continuous Parallel Coordinates.,N/A,"Julian Heinrich,Daniel Weiskopf",https://doi.org/10.1109/TVCG.2009.131
2009,N/A,VisMashup: Streamlining the Creation of Custom Visualization Applications.,N/A,"Emanuele Santos,Lauro Didier Lins,James P. Ahrens,Juliana Freire,Cláudio T. Silva",https://doi.org/10.1109/TVCG.2009.195
2009,N/A,Focus+Context Route Zooming and Information Overlay in 3D Urban Environments.,N/A,"Huamin Qu,Haomian Wang,Weiwei Cui,Yingcai Wu,Ming-Yuen Chan",https://doi.org/10.1109/TVCG.2009.144
2009,N/A,Kd-Jump: a Path-Preserving Stackless Traversal for Faster Isosurface Raytracing on GPUs.,N/A,"David Meirion Hughes,Ik Soo Lim",https://doi.org/10.1109/TVCG.2009.161
2009,N/A,"Mapping High-Fidelity Volume Rendering for Medical Imaging to CPU, GPU and Many-Core Architectures.",N/A,"Mikhail Smelyanskiy,David R. Holmes III,Jatin Chhugani,Alan Larson,Doug Carmean,Dennis P. Hanson,Pradeep Dubey,Kurt Augustine,Daehyun Kim,Alan Kyker,Victor W. Lee,Anthony D. Nguyen,Larry Seiler,Richard A. Robb",https://doi.org/10.1109/TVCG.2009.164
2009,N/A,Volume Ray Casting with Peak Finding and Differential Sampling.,N/A,"Aaron Knoll,Younis Hijazi,Rolf Westerteiger,Mathias Schott,Charles D. Hansen,Hans Hagen",https://doi.org/10.1109/TVCG.2009.204
2009,N/A,Interactive Volume Rendering of Functional Representations in Quantum Chemistry.,N/A,"Yun Jang,Ugo Varetto",https://doi.org/10.1109/TVCG.2009.158
2009,N/A,GL4D: A GPU-based Architecture for Interactive 4D Visualization.,N/A,"Alan Chu,Chi-Wing Fu,Andrew J. Hanson,Pheng-Ann Heng",https://doi.org/10.1109/TVCG.2009.147
2009,N/A,Decoupling Illumination from Isosurface Generation Using 4D Light Transport.,N/A,"David C. Banks,Kevin Beason",https://doi.org/10.1109/TVCG.2009.137
2009,N/A,Supercubes: A High-Level Primitive for Diamond Hierarchies.,N/A,"Kenneth Weiss,Leila De Floriani",https://doi.org/10.1109/TVCG.2009.186
2009,N/A,"High-Quality, Semi-Analytical Volume Rendering for AMR Data.",N/A,"Stéphane Marchesin,Guillaume Colin de Verdière",https://doi.org/10.1109/TVCG.2009.149
2010,N/A,Editor's Note.,N/A,Thomas Ertl,https://doi.org/10.1109/TVCG.2010.7
2010,N/A,Guest Editor's Introduction: Special Section on the ACM Symposium on Virtual Reality Software and Technology.,N/A,"Martin Hachet,Ernst Kruijff",https://doi.org/10.1109/TVCG.2010.8
2010,N/A,Opportunistic Tangible User Interfaces for Augmented Reality.,N/A,"Steven J. Henderson,Steven Feiner",https://doi.org/10.1109/TVCG.2009.91
2010,N/A,Estimation of Detection Thresholds for Redirected Walking Techniques.,N/A,"Frank Steinicke,Gerd Bruder,Jason Jerald,Harald Frenz,Markus Lappe",https://doi.org/10.1109/TVCG.2009.62
2010,N/A,A Programmable Display Layer for Virtual Reality System Architectures.,N/A,"Ferdi Alexander Smit,Robert van Liere,Bernd Froehlich",https://doi.org/10.1109/TVCG.2009.75
2010,N/A,All-Frequency Lighting with Multiscale Spherical Radial Basis Functions.,N/A,"Ping-Man Lam,Tze-Yui Ho,Chi-Sing Leung,Tien-Tsin Wong",https://doi.org/10.1109/TVCG.2009.56
2010,N/A,High-Dynamic-Range Texture Compression for Rendering Systems of Different Capacities.,N/A,"Wen Sun,Yan Lu,Feng Wu,Shipeng Li,John Tardif",https://doi.org/10.1109/TVCG.2009.60
2010,N/A,Fluid Simulation with Articulated Bodies.,N/A,"Nipun Kwatra,Christopher Wojtan,Mark Carlson,Irfan A. Essa,Peter J. Mucha,Greg Turk",https://doi.org/10.1109/TVCG.2009.66
2010,N/A,Directable Weathering of Concave Rock Using Curvature Estimation.,N/A,"Michael D. Jones,McKay Farley,Joseph Butler,Matthew Beardall",https://doi.org/10.1109/TVCG.2009.39
2010,N/A,Metric-Driven RoSy Field Design and Remeshing.,N/A,"Yu-Kun Lai,Miao Jin,Xuexiang Xie,Ying He,Jonathan Palacios,Eugene Zhang,Shi-Min Hu,Xianfeng Gu",https://doi.org/10.1109/TVCG.2009.59
2010,N/A,Crease Surfaces: From Theory to Extraction and Application to Diffusion Tensor MRI.,N/A,"Thomas Schultz,Holger Theisel,Hans-Peter Seidel",https://doi.org/10.1109/TVCG.2009.44
2010,N/A,Tiled++: An Enhanced Tiled Hi-Res Display Wall.,N/A,"Achim Ebert,Sebastian Thelen,Peter-Scott Olech,Jörg Meyer,Hans Hagen",https://doi.org/10.1109/TVCG.2009.57
2010,N/A,The Medical Exploration Toolkit: An Efficient Support for Visual Computing in Surgical Planning and Training.,N/A,"Konrad Mühler,Christian Tietjen,Felix Ritter,Bernhard Preim",https://doi.org/10.1109/TVCG.2009.58
2010,N/A,Virtual Rheoscopic Fluids.,N/A,"Florian Hecht,Peter J. Mucha,Greg Turk",https://doi.org/10.1109/TVCG.2009.46
2010,N/A,Visualizing the Semantic Structure in Classical Music Works.,N/A,"Wing-Yi Chan,Huamin Qu,Wai-Ho Mak",https://doi.org/10.1109/TVCG.2009.63
2010,N/A,Guest Editor's Introduction: Special Section on the IEEE Symposium on Visual Analytics Science and Technology (VAST).,N/A,Thomas Ertl,https://doi.org/10.1109/TVCG.2010.16
2010,N/A,Principles and Tools for Collaborative Entity-Based Intelligence Analysis.,N/A,"Eric A. Bier,Stuart K. Card,John W. Bodnar",https://doi.org/10.1109/TVCG.2009.104
2010,N/A,Cross-Filtered Views for Multidimensional Visual Analysis.,N/A,Chris Weaver,https://doi.org/10.1109/TVCG.2009.94
2010,N/A,A Visual Analytics Approach to Understanding Spatiotemporal Hotspots.,N/A,"Ross Maciejewski,Stephen Rudolph,Ryan Hafen,Ahmad M. Abusalah,Mohamed Yakout,Mourad Ouzzani,William S. Cleveland,Shaun J. Grannis,David S. Ebert",https://doi.org/10.1109/TVCG.2009.100
2010,N/A,Placegram: A Diagrammatic Map for Personal Geotagged Data Browsing.,N/A,"Hyungeun Jo,Jung-hee Ryu",https://doi.org/10.1109/TVCG.2009.68
2010,N/A,Route Visualization Using Detail Lenses.,N/A,"Pushpak Karnick,David Cline,Stefan Jeschke,Anshuman Razdan,Peter Wonka",https://doi.org/10.1109/TVCG.2009.65
2010,N/A,Analyzing and Tracking Burning Structures in Lean Premixed Hydrogen Flames.,N/A,"Peer-Timo Bremer,Gunther H. Weber,Valerio Pascucci,Marcus S. Day,John B. Bell",https://doi.org/10.1109/TVCG.2009.69
2010,N/A,Real-Time Ray Tracing of Implicit Surfaces on the GPU.,N/A,"Jag Mohan Singh,P. J. Narayanan",https://doi.org/10.1109/TVCG.2009.41
2010,N/A,RACBVHs: Random-Accessible Compressed Bounding Volume Hierarchies.,N/A,"Tae-Joon Kim,Bochang Moon,Duksu Kim,Sung-Eui Yoon",https://doi.org/10.1109/TVCG.2009.71
2010,N/A,Evolving Mazes from Images.,N/A,"Liang Wan,Xiaopei Liu,Tien-Tsin Wong,Chi-Sing Leung",https://doi.org/10.1109/TVCG.2009.85
2010,N/A,Origamizing Polyhedral Surfaces.,N/A,Tomohiro Tachi,https://doi.org/10.1109/TVCG.2009.67
2010,N/A,Robust Feature-Preserving Mesh Denoising Based on Consistent Subneighborhoods.,N/A,"Hanqi Fan,Yizhou Yu,Qunsheng Peng",https://doi.org/10.1109/TVCG.2009.70
2010,N/A,Real-Time Physics-Based 3D Biped Character Animation Using an Inverted Pendulum Model.,N/A,"Yao-Yang Tsai,Wen-Chieh Lin,Kuangyou B. Cheng,Jehee Lee,Tong-Yee Lee",https://doi.org/10.1109/TVCG.2009.76
2010,N/A,Meshless Helmholtz-Hodge Decomposition.,N/A,"Fabiano Petronetto,Afonso Paiva,Marcos Lage,Geovan Tavares,Hélio Lopes,Thomas Lewiner",https://doi.org/10.1109/TVCG.2009.61
2010,N/A,"Errata to ""Isosurface Extraction and View-Dependent Filtering from Time-Varying Fields Using Persistent Time-Octree (PTOT)"".",N/A,"Cong Wang,Yi-Jen Chiang",https://doi.org/10.1109/TVCG.2010.15
2010,N/A,"Corrections to ""A Physiologically-Based Model for Simulation of Color Vision Deficiency"".",N/A,"Gustavo M. Machado,Manuel M. Oliveira,Leandro A. F. Fernandes",https://doi.org/10.1109/TVCG.2010.10
2010,N/A,Guest Editors' Introduction: Special Section on The International Symposium on Mixed and Augmented Reality (ISMAR).,N/A,"Mark A. Livingston,Ronald T. Azuma,Oliver Bimber,Hideo Saito",https://doi.org/10.1109/TVCG.2010.51
2010,N/A,Real-Time Detection and Tracking for Augmented Reality on Mobile Phones.,N/A,"Daniel Wagner,Gerhard Reitmayr,Alessandro Mulloni,Tom Drummond,Dieter Schmalstieg",https://doi.org/10.1109/TVCG.2009.99
2010,N/A,Simulating Low-Cost Cameras for Augmented Reality Compositing.,N/A,"Georg Klein,David William Murray",https://doi.org/10.1109/TVCG.2009.210
2010,N/A,A Novel Prototype for an Optical See-Through Head-Mounted Display with Addressable Focus Cues.,N/A,"Sheng Liu,Hong Hua,Dewen Cheng",https://doi.org/10.1109/TVCG.2009.95
2010,N/A,Real-Time Rendering Method and Performance Evaluation of Composable 3D Lenses for Interactive VR.,N/A,"Christoph W. Borst,Jan-Phillip Tiesel,Christopher M. Best",https://doi.org/10.1109/TVCG.2009.89
2010,N/A,A Point-Cloud-Based Multiview Stereo Algorithm for Free-Viewpoint Video.,N/A,"Yebin Liu,Qionghai Dai,Wenli Xu",https://doi.org/10.1109/TVCG.2009.88
2010,N/A,Texture Mapping via Optimal Mass Transport.,N/A,"Ayelet Dominitz,Allen R. Tannenbaum",https://doi.org/10.1109/TVCG.2009.64
2010,N/A,Yet Faster Ray-Triangle Intersection (Using SSE4).,N/A,"Jirí Havel,Adam Herout",https://doi.org/10.1109/TVCG.2009.73
2010,N/A,"Hierarchical Aggregation for Information Visualization: Overview, Techniques, and Design Guidelines.",N/A,"Niklas Elmqvist,Jean-Daniel Fekete",https://doi.org/10.1109/TVCG.2009.84
2010,N/A,Representation-Independent In-Place Magnification with Sigma Lenses.,N/A,"Emmanuel Pietriga,Olivier Bau,Caroline Appert",https://doi.org/10.1109/TVCG.2009.98
2010,N/A,Melange: Space Folding for Visual Exploration.,N/A,"Niklas Elmqvist,Yann Riche,Nathalie Henry Riche,Jean-Daniel Fekete",https://doi.org/10.1109/TVCG.2009.86
2010,N/A,Enhanced Voxelization and Representation of Objects with Sharp Details in Truncated Distance Fields.,N/A,"Pavol Novotný,Leonid I. Dimitrov,Milos Srámek",https://doi.org/10.1109/TVCG.2009.74
2010,N/A,An Evaluation of Prefiltered B-Spline Reconstruction for Quasi-Interpolation on the Body-Centered Cubic Lattice.,N/A,Balázs Csébfalvi,https://doi.org/10.1109/TVCG.2009.87
2010,N/A,Scalable L-Infinite Coding of Meshes.,N/A,"Adrian Munteanu,Dan C. Cernea,Alin Alecu,Jan Cornelis,Peter Schelkens",https://doi.org/10.1109/TVCG.2009.90
2010,N/A,Editor's Note.,N/A,Thomas Ertl,https://doi.org/10.1109/TVCG.2010.71
2010,N/A,Guest Editors' Introduction: Special Section on Volume Graphics and Point-Based Graphics.,N/A,"Hans-Christian Hege,David H. Laidlaw,Raghu Machiraju",https://doi.org/10.1109/TVCG.2010.72
2010,N/A,Subdivision Analysis of the Trilinear Interpolant.,N/A,"Hamish A. Carr,Nelson Max",https://doi.org/10.1109/TVCG.2009.10
2010,N/A,Local Ambient Occlusion in Direct Volume Rendering.,N/A,"Frida Hernell,Patric Ljung,Anders Ynnerman",https://doi.org/10.1109/TVCG.2009.45
2010,N/A,Per-Pixel Opacity Modulation for Feature Enhancement in Volume Rendering.,N/A,"Stéphane Marchesin,Jean-Michel Dischler,Catherine Mongenet",https://doi.org/10.1109/TVCG.2010.30
2010,N/A,Illustrative Volume Visualization Using GPU-Based Particle Systems.,N/A,"Roy van Pelt,Anna Vilanova,Huub van de Wetering",https://doi.org/10.1109/TVCG.2010.32
2010,N/A,Isodiamond Hierarchies: An Efficient Multiresolution Representation for Isosurfaces and Interval Volumes.,N/A,"Kenneth Weiss,Leila De Floriani",https://doi.org/10.1109/TVCG.2010.29
2010,N/A,Fast Construction of k-Nearest Neighbor Graphs for Point Clouds.,N/A,"Michael Connor,Piyush Kumar",https://doi.org/10.1109/TVCG.2010.9
2010,N/A,"Visual Integration of Quantitative Proteomic Data, Pathways, and Protein Interactions.",N/A,"Radu Jianu,Kebing Yu,Lulu Cao,Vinh Nguyen,Arthur R. Salomon,David H. Laidlaw",https://doi.org/10.1109/TVCG.2009.106
2010,N/A,Almost Isometric Mesh Parameterization through Abstract Domains.,N/A,"Nico Pietroni,Marco Tarini,Paolo Cignoni",https://doi.org/10.1109/TVCG.2009.96
2010,N/A,Markov Random Field Surface Reconstruction.,N/A,"Rasmus R. Paulsen,Jakob Andreas Bærentzen,Rasmus Larsen",https://doi.org/10.1109/TVCG.2009.208
2010,N/A,A Level Set Formulation of Geodesic Curvature Flow on Simplicial Surfaces.,N/A,"Chunlin Wu,Xue-Cheng Tai",https://doi.org/10.1109/TVCG.2009.103
2010,N/A,Globally Optimized Linear Windowed Tone Mapping.,N/A,"Qi Shan,Jiaya Jia,Michael S. Brown",https://doi.org/10.1109/TVCG.2009.92
2010,N/A,Modeling Repetitive Motions Using Structured Light.,N/A,"Yi Xu,Daniel G. Aliaga",https://doi.org/10.1109/TVCG.2009.207
2010,N/A,Evaluation of the Cognitive Effects of Travel Technique in Complex Real and Virtual Environments.,N/A,"Evan A. Suma,Samantha L. Finkelstein,Myra Reid,Sabarish V. Babu,Amy Catherine Ulinski,Larry F. Hodges",https://doi.org/10.1109/TVCG.2009.93
2010,N/A,Guest Editor's Introduction: Special Section on the Symposium on Interactive 3D Graphics and Games (I3D).,N/A,"Morgan McGuire,Eric Haines",https://doi.org/10.1109/TVCG.2010.102
2010,N/A,Two Fast Methods for High-Quality Line Visibility.,N/A,"Forrester Cole,Adam Finkelstein",https://doi.org/10.1109/TVCG.2009.102
2010,N/A,Parallel View-Dependent Level-of-Detail Control.,N/A,"Liang Hu,Pedro V. Sander,Hugues Hoppe",https://doi.org/10.1109/TVCG.2009.101
2010,N/A,Interactive Indirect Illumination Using Adaptive Multiresolution Splatting.,N/A,"Greg Nichols,Chris Wyman",https://doi.org/10.1109/TVCG.2009.97
2010,N/A,Real-Time Creased Approximate Subdivision Surfaces with Displacements.,N/A,"Denis Kovacs,Jason Mitchell,Shanon Drone,Denis Zorin",https://doi.org/10.1109/TVCG.2010.31
2010,N/A,Real-Time Volume-Based Ambient Occlusion.,N/A,"Georgios Papaioannou,Maria Lida Menexi,Charilaos Papadopoulos",https://doi.org/10.1109/TVCG.2010.18
2010,N/A,Sample-Based Surface Coloring.,N/A,"Kai Bürger,Jens H. Krüger,Rüdiger Westermann",https://doi.org/10.1109/TVCG.2009.107
2010,N/A,The General Pinhole Camera: Effective and Efficient Nonuniform Sampling for Visualization.,N/A,"Voicu Popescu,Paul Rosen,Laura L. Arns,Xavier Tricoche,Chris Wyman,Christoph M. Hoffmann",https://doi.org/10.1109/TVCG.2010.22
2010,N/A,Topology-Aware Evenly Spaced Streamline Placement.,N/A,"Keqin Wu,Zhanping Liu,Song Zhang,Robert J. Moorhead II",https://doi.org/10.1109/TVCG.2009.206
2010,N/A,"Smooth, Volume-Accurate Material Interface Reconstruction.",N/A,"John C. Anderson,Christoph Garth,Mark A. Duchaineau,Kenneth I. Joy",https://doi.org/10.1109/TVCG.2010.17
2010,N/A,Binary Mesh Partitioning for Cache-Efficient Visualization.,N/A,"Marc Tchiboukdjian,Vincent Danjean,Bruno Raffin",https://doi.org/10.1109/TVCG.2010.19
2010,N/A,Comparative Visualization for Parameter Studies of Dataset Series.,N/A,"Muhammad Muddassir Malik,Christoph Heinzl,M. Eduard Gröller",https://doi.org/10.1109/TVCG.2010.20
2010,N/A,Using Cognitive Fit Theory to Evaluate the Effectiveness of Information Visualizations: An Example Using Quality Assurance Data.,N/A,"Jay M. Teets,David P. Tegarden,Roberta S. Russell",https://doi.org/10.1109/TVCG.2010.21
2010,N/A,Active Shape Modeling with Electric Flows.,N/A,"Herng-Hua Chang,Daniel J. Valentino,Woei-Chyn Chu",https://doi.org/10.1109/TVCG.2009.212
2010,N/A,Example-Based Human Motion Denoising.,N/A,"Hui Lou,Jinxiang Chai",https://doi.org/10.1109/TVCG.2010.23
2010,N/A,Message from the Editor-in-Chief.,N/A,Thomas Ertl,https://doi.org/10.1109/TVCG.2010.178
2010,N/A,Preface.,N/A,"Jean-Daniel Fekete,Frank van Ham,Raghu Machiraju,Torsten Möller,Hanspeter Pfister",https://doi.org/10.1109/TVCG.2010.188
2010,N/A,VisWeek Keynote Address.,N/A,Mary Hegarty,https://doi.org/10.1109/TVCG.2010.220
2010,N/A,Necklace Maps.,N/A,"Bettina Speckmann,Kevin Verbeek",https://doi.org/10.1109/TVCG.2010.180
2010,N/A,Rethinking Map Legends with Visualization.,N/A,"Jason Dykes,Jo Wood,Aidan Slingsby",https://doi.org/10.1109/TVCG.2010.191
2010,N/A,SignalLens: Focus+Context Applied to Electronic Time Series.,N/A,Robert Kincaid,https://doi.org/10.1109/TVCG.2010.193
2010,N/A,MulteeSum: A Tool for Comparative Spatial and Temporal Gene Expression Data.,N/A,"Miriah D. Meyer,Tamara Munzner,Angela H. DePace,Hanspeter Pfister",https://doi.org/10.1109/TVCG.2010.137
2010,N/A,Gremlin: An Interactive Visualization Model for Analyzing Genomic Rearrangements.,N/A,"Trevor M. O'Brien,Anna M. Ritz,Benjamin J. Raphael,David H. Laidlaw",https://doi.org/10.1109/TVCG.2010.163
2010,N/A,Graphical Perception of Multiple Time Series.,N/A,"Waqas Javed,Bryan McDonnel,Niklas Elmqvist",https://doi.org/10.1109/TVCG.2010.162
2010,N/A,Uncovering Strengths and Weaknesses of Radial Visualizations---an Empirical Approach.,N/A,"Stephan Diehl,Fabian Beck,Michael Burch",https://doi.org/10.1109/TVCG.2010.209
2010,N/A,How Information Visualization Novices Construct Visualizations.,N/A,"Lars Grammel,Melanie Tory,Margaret-Anne D. Storey",https://doi.org/10.1109/TVCG.2010.164
2010,N/A,eSeeTrack - Visualizing Sequential Fixation Patterns.,N/A,"Hoi Ying Tsang,Melanie Tory,Colin Swindells",https://doi.org/10.1109/TVCG.2010.149
2010,N/A,Evaluating the impact of task demands and block resolution on the effectiveness of pixel-based visualization.,N/A,"Rita Borgo,Karl J. Proctor,Min Chen,Heike Jänicke,Tavi Murray,Ian M. Thornton",https://doi.org/10.1109/TVCG.2010.150
2010,N/A,Graphical inference for infovis.,N/A,"Hadley Wickham,Dianne Cook,Heike Hofmann,Andreas Buja",https://doi.org/10.1109/TVCG.2010.161
2010,N/A,Matching Visual Saliency to Confidence in Plots of Uncertain Data.,N/A,"David Feng,Lester Kwock,Yueh Z. Lee,Russell M. Taylor II",https://doi.org/10.1109/TVCG.2010.176
2010,N/A,Perceptual Guidelines for Creating Rectangular Treemaps.,N/A,"Nicholas Kong,Jeffrey Heer,Maneesh Agrawala",https://doi.org/10.1109/TVCG.2010.186
2010,N/A,"Mental Models, Visual Reasoning and Interaction in Information Visualization: A Top-down Perspective.",N/A,"Zhicheng Liu,John T. Stasko",https://doi.org/10.1109/TVCG.2010.177
2010,N/A,Laws of Attraction: From Perceptual Forces to Conceptual Similarity.,N/A,"Caroline Ziemkiewicz,Robert Kosara",https://doi.org/10.1109/TVCG.2010.174
2010,N/A,Pargnostics: Screen-Space Metrics for Parallel Coordinates.,N/A,"Aritra Dasgupta,Robert Kosara",https://doi.org/10.1109/TVCG.2010.184
2010,N/A,"Comparative Analysis of Multidimensional, Quantitative Data.",N/A,"Alexander Lex,Marc Streit,Christian Partl,Karl Kashofer,Dieter Schmalstieg",https://doi.org/10.1109/TVCG.2010.138
2010,N/A,An Extension of Wilkinson's Algorithm for Positioning Tick Labels on Axes.,N/A,"Justin Talbot,Sharon Lin,Pat Hanrahan",https://doi.org/10.1109/TVCG.2010.130
2010,N/A,Stacking Graphic Elements to Avoid Over-Plotting.,N/A,"Dang Tuan Nhon,Leland Wilkinson,Anushka Anand",https://doi.org/10.1109/TVCG.2010.197
2010,N/A,Visualization of Diversity in Large Multivariate Data Sets.,N/A,"Tuan Pham,Rob Hess,Crystal Ju,Eugene Zhang,Ronald A. Metoyer",https://doi.org/10.1109/TVCG.2010.216
2010,N/A,"PedVis: A Structured, Space-Efficient Technique for Pedigree Visualization.",N/A,"Claurissa Tuttle,Luis Gustavo Nonato,Cláudio T. Silva",https://doi.org/10.1109/TVCG.2010.185
