year,session,title,abstract,author,doi
2014,No Sessions,Large-Scale Point-Cloud Visualization through Localized Textured Surface Reconstruction,"In this paper, we introduce a novel scene representation for the visualization of large-scale point clouds accompanied by a set of high-resolution photographs. Many real-world applications deal with very densely sampled point-cloud data, which are augmented with photographs that often reveal lighting variations and inaccuracies in registration. Consequently, the high-quality representation of the ...","Murat Arikan,Reinhold Preiner,Claus Scheiblauer,Stefan Jeschke,Michael Wimmer,",https://ieeexplore.ieee.org/document/6774475/
2014,No Sessions,Guest Editors' Introduction: Special Section on the IEEE Pacific Visualization Symposium,No Abstract,"Sheelagh Carpendale,Wei Chen,Seok-Hee Hong,",https://ieeexplore.ieee.org/document/6847259/
2014,No Sessions,Dynamic Network Visualization withExtended Massive Sequence Views,"Networks are present in many fields such as finance, sociology, and transportation. Often these networks are dynamic: they have a structural as well as a temporal aspect. In addition to relations occurring over time, node information is frequently present such as hierarchical structure or time-series data. We present a technique that extends the Massive Sequence View ( msv) for the analysis of tem...","Stef van den Elzen,Danny Holten,Jorik Blaas,Jarke J. van Wijk,",https://ieeexplore.ieee.org/document/6674295/
2014,No Sessions,Joint Contour Nets,"Contour Trees and Reeb Graphs are firmly embedded in scientific visualization for analysing univariate (scalar) fields. We generalize this analysis to multivariate fields with a data structure called the Joint Contour Net that quantizes the variation of multiple variables simultaneously. We report the first algorithm for constructing the Joint Contour Net, and demonstrate some of the properties th...","Hamish Carr,David Duke,",https://ieeexplore.ieee.org/document/6684144/
2014,No Sessions,Ovis: A Framework for Visual Analysisof Ocean Forecast Ensembles,We present a novel integrated visualization system that enables interactive visual analysis of ensemble simulations of the sea surface height that is used in ocean forecasting. The position of eddies can be derived directly from the sea surface height and our visualization approach enables their interactive exploration and analysis.The behavior of eddies is important in different application setti...,"Thomas Höllt,Ahmed Magdy,Peng Zhan,Guoning Chen,Ganesh Gopalakrishnan,Ibrahim Hoteit,Charles D. Hansen,Markus Hadwiger,",https://ieeexplore.ieee.org/document/6747370/
2014,No Sessions,Bundled Visualization of DynamicGraph and Trail Data,"Depicting change captured by dynamic graphs and temporal paths, or trails, is hard. We present two techniques for simplified visualization of such data sets using edge bundles. The first technique uses an efficient image-based bundling method to create smoothly changing bundles from streaming graphs. The second technique adds edge-correspondence data atop of any static bundling algorithm, and is b...","Christophe Hurter,Ozan Ersoy,Sara Irina Fabrikant,Tijmen R. Klein,Alexandru C. Telea,",https://ieeexplore.ieee.org/document/6636295/
2014,No Sessions,A Survey of Software Frameworks for Cluster-Based Large High-Resolution Displays,"Large high-resolution displays (LHRD) enable visualization of extremely large-scale data sets with high resolution, large physical size, scalable rendering performance, advanced interaction methods, and collaboration. Despite the advantages, applications for LHRD can be developed only by a select group of researchers and programmers, since its software implementation requires design and developmen...","Haeyong Chung,Christopher Andrews,Chris North,",https://ieeexplore.ieee.org/document/6693038/
2014,No Sessions,Surface Meshing with Curvature Convergence,"Surface meshing plays a fundamental role in graphics and visualization. Many geometric processing tasks involve solving geometric PDEs on meshes. The numerical stability, convergence rates and approximation errors are largely determined by the mesh qualities. In practice, Delaunay refinement algorithms offer satisfactory solutions to high quality mesh generations. The theoretical proofs for volume...","Huibin Li,Wei Zeng,Jean Marie Morvan,Liming Chen,Xianfeng David Gu,",https://ieeexplore.ieee.org/document/6658744/
2014,No Sessions,The Perception of Visual UncertaintyRepresentation by Non-Experts,"We tested how non-experts judge point probability for seven different visual representations of uncertainty, using a case from an unfamiliar domain. Participants (n = 140) rated the probability that the boundary between two earth layers passed through a given point, for seven different visualizations of the positional uncertainty of the boundary. For all types of visualizations, most observers app...","Susanne Tak,Alexander Toet,Jan van Erp,",https://ieeexplore.ieee.org/document/6654171/
2014,No Sessions,Chess Evolution Visualization,"We present a chess visualization to convey the changes in a game over successive generations. It contains a score chart, an evolution graph and a chess board, such that users can understand a game from global to local viewpoints. Unlike current graphical chess tools, which focus only on highlighting pieces that are under attack and require sequential investigation, our visualization shows potentia...","Wei-Li Lu,Yu-Shuen Wang,Wen-Chieh Lin,",https://ieeexplore.ieee.org/document/6710145/
2014,No Sessions,GazeVis: Interactive 3D Gaze Visualization for Contiguous Cross-Sectional Medical Images,"Gaze visualization has been used to understand the results from gaze tracking studies in a wide range of fields. In the medical field, diagnoses of medical images have been studied with gaze tracking technology to understand how radiologists read medical images. While prior work were mainly based on diagnosis with a single image, recent work focused on diagnosis with consecutive cross-sectional me...","Hyunjoo Song,Jihye Yun,Bohyoung Kim,Jinwook Seo,",https://ieeexplore.ieee.org/document/6687159/
2014,No Sessions,GraphDiaries: Animated Transitions andTemporal Navigation for Dynamic Networks,"Identifying, tracking and understanding changes in dynamic networks are complex and cognitively demanding tasks. We present GraphDiaries, a visual interface designed to improve support for these tasks in any node-link based graph visualization system. GraphDiaries relies on animated transitions that highlight changes in the network between time steps, thus helping users identify and understand tho...","Benjamin Bach,Emmanuel Pietriga,Jean-Daniel Fekete,",https://ieeexplore.ieee.org/document/6658746/
2014,No Sessions,Hybrid Rendering with Scheduling under Uncertainty,"As scientific data of increasing size is generated by today's simulations and measurements, utilizing dedicated server resources to process the visualization pipeline becomes necessary. In a purely server-based approach, requirements on the client-side are minimal as the client only displays results received from the server. However, the client may have a considerable amount of hardware available,...","Georg Tamm,Jens Krüger,",https://ieeexplore.ieee.org/document/6727579/
2014,No Sessions,Stroscope: Multi-Scale Visualization of Irregularly Measured Time-Series Data,"For irregularly measured time-series data, the measurement frequency or interval is as crucial information as measurements are. A well-known time-series visualization such as the line graph is good at showing an overall temporal pattern of change; however, it is not so effective in revealing the measurement frequency/interval while likely giving illusory confidence in values between measurements. ...","Myoungsu Cho,Bohyoung Kim,Hee-Joon Bae,Jinwook Seo,",https://ieeexplore.ieee.org/document/6702502/
2014,No Sessions,IEEE Transactions on Visualization and Computer Graphics - 2014 IEEE Virtual Reality Conference [title page],No Abstract,,https://ieeexplore.ieee.orgNo doi
2014,No Sessions,IEEE Visualization and Graphics Technical Committee,No Abstract,,https://ieeexplore.ieee.org/document/6777459/
2014,No Sessions,Effects of VR System Fidelity on Analyzing Isosurface Visualization of Volume Datasets,"Volume visualization is an important technique for analyzing datasets from a variety of different scientific domains. Volume data analysis is inherently difficult because volumes are three-dimensional, dense, and unfamiliar, requiring scientists to precisely control the viewpoint and to make precise spatial judgments. Researchers have proposed that more immersive (higher fidelity) VR systems might...","Bireswar Laha,Doug A. Bowman,John J. Socha,",https://ieeexplore.ieee.org/document/6777465/
2014,No Sessions,A Task Taxonomy for Network Evolution Analysis,"Visualization has proven to be a useful tool for understanding network structures. Yet the dynamic nature of social media networks requires powerful visualization techniques that go beyond static network diagrams. To provide strong temporal network visualization tools, designers need to understand what tasks the users have to accomplish. This paper describes a taxonomy of temporal network visualiz...","Jae-wook Ahn,Catherine Plaisant,Ben Shneiderman,",https://ieeexplore.ieee.org/document/6620874/
2014,No Sessions,Activity Detection in Scientific Visualization,"For large-scale simulations, the data sets are so massive that it is sometimes not feasible to view the data with basic visualization methods, let alone explore all time steps in detail. Automated tools are necessary for knowledge discovery, i.e., to help sift through the data and isolate specific time steps that can then be further explored. Scientists study patterns and interactions and want to ...","Sedat Ozer,Deborah Silver,Karen Bemis,Pino Martin,",https://ieeexplore.ieee.org/document/6583163/
2014,No Sessions,An Evaluation of Depth Enhancing Perceptual Cues for Vascular Volume Visualization in Neurosurgery,"Cerebral vascular images obtained through angiography are used by neurosurgeons for diagnosis, surgical planning, and intraoperative guidance. The intricate branching of the vessels and furcations, however, make the task of understanding the spatial three-dimensional layout of these images challenging. In this paper, we present empirical studies on the effect of different perceptual cues (fog, pse...","Marta Kersten-Oertel,Sean Jy-Shyang Chen,D. Louis Collins,",https://ieeexplore.ieee.org/document/6620865/
2014,No Sessions,Similarity Preserving Snippet-Based Visualization of Web Search Results,"Internet users are very familiar with the results of a search query displayed as a ranked list of snippets. Each textual snippet shows a content summary of the referred document (or webpage) and a link to it. This display has many advantages, for example, it affords easy navigation and is straightforward to interpret. Nonetheless, any user of search engines could possibly report some experience of...","Erick Gomez-Nieto,Frizzi San Roman,Paulo Pagliosa,Wallace Casaca,Elias S. Helou,Maria Cristina F. de Oliveira,Luis Gustavo Nonato,",https://ieeexplore.ieee.org/document/6629989/
2014,No Sessions,Three-Dimensional Mean-Shift Edge Bundling for the Visualization of Functional Connectivity in the Brain,"Functional connectivity, a flourishing new area of research in human neuroscience, carries a substantial challenge for visualization: while the end points of connectivity are known, the precise path between them is not. Although a large body of work already exists on the visualization of anatomical connectivity, the functional counterpart lacks similar development. To optimize the clarity of whole...","Joachim Böttger,Alexander Schäfer,Gabriele Lohmann,Arno Villringer,Daniel S. Margulies,",https://ieeexplore.ieee.org/document/6579594/
2014,No Sessions,A Deformation Framework for Focus+Context Flow Visualization,"Striking a careful balance among coverage, occlusion, and complexity is a resounding theme in the visual understanding of large and complex three-dimensional flow fields. In this paper, we present a novel deformation framework for focus+context streamline visualization that reduces occlusion and clutter around the focal regions while compacting the context region in a full view. Unlike existing te...","Jun Tao,Chaoli Wang,Ching-Kuang Shene,Seung Hyun Kim,",https://ieeexplore.ieee.org/document/6559983/
2014,No Sessions,GPU-Based Volume Visualization from High-Order Finite Element Fields,"This paper describes a new volume rendering system for spectral/hp finite-element methods that has as its goal to be both accurate and interactive. Even though high-order finite element methods are commonly used by scientists and engineers, there are few visualization methods designed to display this data directly. Consequently, visualizations of high-order data are generally created by first samp...","Blake Nelson,Robert M. Kirby,Robert Haimes,",https://ieeexplore.ieee.org/document/6552195/
2014,No Sessions,Text Readability in Head-Worn Displays: Color and Style Optimization in Video versus Optical See-Through Devices,"Efficient text visualization in head-worn augmented reality (AR) displays is critical because it is sensitive to display technology, text style and color, ambient illumination and so on. The main problem for the developer is to know the optimal text style for the specific display and for applications where color coding must be strictly followed because it is regulated by laws or internal practices...","Saverio Debernardis,Michele Fiorentino,Michele Gattullo,Giuseppe Monno,Antonio Emmanuele Uva,",https://ieeexplore.ieee.org/document/6520861/
2015,No Sessions,Morphable Word Clouds for Time-Varying Text Data Visualization,"A word cloud is a visual representation of a collection of text documents that uses various font sizes, colors, and spaces to arrange and depict significant words. The majority of previous studies on time-varying word clouds focuses on layout optimization and temporal trend visualization. However, they do not fully consider the spatial shapes and temporal motions of word clouds, which are importan...","Ming-Te Chi,Shih-Syun Lin,Shiang-Yi Chen,Chao-Hung Lin,Tong-Yee Lee,",https://ieeexplore.ieee.org/document/7118241/
2015,No Sessions,Bridging Theory with Practice: An Exploratory Study of Visualization Use and Design for Climate Model Comparison,"Evaluation methodologies in visualization have mostly focused on how well the tools and techniques cater to the analytical needs of the user. While this is important in determining the effectiveness of the tools and advancing the state-of-the-art in visualization research, a key area that has mostly been overlooked is how well established visualization theories and principles are instantiated in p...","Aritra Dasgupta,Jorge Poco,Yaxing Wei,Robert Cook,Enrico Bertini,Cláudio T. Silva,",https://ieeexplore.ieee.org/document/7061479/
2015,No Sessions,Learning Visualizations by Analogy: Promoting Visual Literacy through Visualization Morphing,"We propose the concept of teaching (and learning) unfamiliar visualizations by analogy, that is, demonstrating an unfamiliar visualization method by linking it to another more familiar one, where the in-betweens are designed to bridge the gap of these two visualizations and explain the difference in a gradual manner. As opposed to a textual description, our morphing explains an unfamiliar visualiz...","Puripant Ruchikachorn,Klaus Mueller,",https://ieeexplore.ieee.org/document/7061477/
2015,No Sessions,Uncertainty-Aware Multidimensional Ensemble Data Visualization and Exploration,This paper presents an efficient visualization and exploration approach for modeling and characterizing the relationships and uncertainties in the context of a multidimensional ensemble dataset. Its core is a novel dissimilarity-preserving projection technique that characterizes not only the relationships among the mean values of the ensemble data objects but also the relationships among the distr...,"Haidong Chen,Song Zhang,Wei Chen,Honghui Mei,Jiawei Zhang,Andrew Mercer,Ronghua Liang,Huamin Qu,",https://ieeexplore.ieee.org/document/7055260/
2015,No Sessions,VisDock: A Toolkit for Cross-Cutting Interactions in Visualization,"Standard user applications provide a range of cross-cutting interaction techniques that are common to virtually all such tools: selection, filtering, navigation, layer management, and cut-and-paste. We present VisDock, a JavaScript mixin library that provides a core set of these cross-cutting interaction techniques for visualization, including selection (lasso, paths, shape selection, etc), layer ...","Jungu Choi,Deok Gun Park,Yuet Ling Wong,Eli Fisher,Niklas Elmqvist,",https://ieeexplore.ieee.org/document/7063249/
2015,No Sessions,Guest Editors’ Introduction: Special Section on the IEEE Pacific Visualization Symposium 2014,No Abstract,"Ulrik Brandes,Hans Hagen,Shigeo Takahashi,Xiaoru Yuan,",https://ieeexplore.ieee.org/document/7138667/
2015,No Sessions,Disambiguating Stereoscopic Transparency Using a Thaumatrope Approach,"Volume rendering is a popular visualization technique for scientific computing and medical imaging. By assigning proper transparency, it allows us to see more information inside the volume. However, because volume rendering projects complex 3D structures into the 2D domain, the resultant visualization often suffers from ambiguity and its spatial relationship could be difficult to recognize correct...","Yan-Jen Su,Yung-Yu Chuang,",https://ieeexplore.ieee.org/document/7055322/
2015,No Sessions,Glyph-Based Video Visualization for Semen Analysis,"The existing efforts in computer assisted semen analysis have been focused on high speed imaging and automated image analysis of sperm motility. This results in a large amount of data, and it is extremely challenging for both clinical scientists and researchers to interpret, compare and correlate the multidimensional and time-varying measurements captured from video data. In this work, we use glyp...","Brian Duffy,Jeyarajan Thiyagalingam,Simon Walton,David J. Smith,Anne Trefethen,Jackson C. Kirkman-Brown,Eamonn A. Gaffney,Min Chen,",https://ieeexplore.ieee.org/document/6684146/
2015,No Sessions,Exploration of the Brain’s White Matter Structure through Visual Abstraction and Multi-Scale Local Fiber Tract Contraction,"We present a visualization technique for brain fiber tracts from DTI data that provides insight into the structure of white matter through visual abstraction. We achieve this abstraction by analyzing the local similarity of tract segment directions at different scales using a stepwise increase of the search range. Next, locally similar tract segments are moved toward each other in an iterative pro...","Maarten H. Everts,Eric Begue,Henk Bekker,Jos B. T. M. Roerdink,Tobias Isenberg,",https://ieeexplore.ieee.org/document/7042344/
2015,No Sessions,An Efficient Framework for Generating Storyline Visualizations from Streaming Data,"This paper presents a novel framework for applying storyline visualizations to streaming data. The framework includes three components: a new data management scheme for processing and storing the incoming data, a layout construction algorithm specifically designed for incrementally generating storylines from streaming data, and a layout refinement algorithm for improving the legibility of the visu...","Yuzuru Tanahashi,Chien-Hsin Hsueh,Kwan-Liu Ma,",https://ieeexplore.ieee.org/document/7015617/
2015,No Sessions,Query2Question: Translating Visualization Interaction into Natural Language,"Richly interactive visualization tools are increasingly popular for data exploration and analysis in a wide variety of domains. Existing systems and techniques for recording provenance of interaction focus either on comprehensive automated recording of low-level interaction events or on idiosyncratic manual transcription of high-level analysis activities. In this paper, we present the architecture...","Maryam Nafari,Chris Weaver,",https://ieeexplore.ieee.org/document/7018997/
2015,No Sessions,1.5D Egocentric Dynamic Network Visualization,"Dynamic network visualization has been a challenging research topic due to the visual and computational complexity introduced by the extra time dimension. Existing solutions are usually good for overview and presentation tasks, but not for the interactive analysis of a large dynamic network. We introduce in this paper a new approach which considers only the dynamic network central to a focus node,...","Lei Shi,Chen Wang,Zhen Wen,Huamin Qu,Chuang Lin,Qi Liao,",https://ieeexplore.ieee.org/document/6991551/
2015,No Sessions,Corneal-Imaging Calibration for Optical See-Through Head-Mounted Displays,"In recent years optical see-through head-mounted displays (OST-HMDs) have moved from conceptual research to a market of mass-produced devices with new models and applications being released continuously. It remains challenging to deploy augmented reality (AR) applications that require consistent spatial visualization. Examples include maintenance, training and medical tasks, as the view of the att...","Alexander Plopski,Yuta Itoh,Christian Nitschke,Kiyoshi Kiyokawa,Gudrun Klinker,Haruo Takemura,",https://ieeexplore.ieee.org/document/7012105/
2015,No Sessions,Comparing Color and Leader Line Highlighting Strategies in Coordinated View Geovisualizations,"In most coordinated view geovisualization tools, a transient visual effect is used to highlight observations across views when brushed with a mouse or other input device. Most current geovisualization and information visualization systems use colored outlines or fills to highlight observations, but there remain a wide range of alternative visual strategies that can also be implemented and compared...","Amy L. Griffin,Anthony C. Robinson,",https://ieeexplore.ieee.org/document/6965627/
2015,No Sessions,VectorLens: Angular Selection of Curves within 2D Dense Visualizations,"We investigate the selection of curves within a 2D visualization by specifying their angle or slope. Such angular selection has applications in parallel coordinates, time series visualizations, spatio-temporal movement data, etc. Our interaction technique specifies a region of interest in the visualization (with a position and diameter), a direction, and an angular tolerance, all with a single dra...","Maxime Dumas,Michael J. McGuffin,Patrick Chassé,",https://ieeexplore.ieee.org/document/6919281/
2015,No Sessions,A Topologically-Informed Hyperstreamline Seeding Method for Alignment Tensor Fields,A topologically-informed hyperstreamline seeding method is presented for visualization of alignment tensor fields. The method is inspired by and applied to visualization of nematic liquid crystal (LC) orientation dynamics simulations. The method distributes hyperstreamlines along domain boundaries and edges of a nearest-neighbor graph whose vertices are degenerate regions of the alignment tensor f...,"Fred Fu,Nasser Mohieddin Abukhdeir,",https://ieeexplore.ieee.org/document/6933942/
2015,No Sessions,Personal Visualization and Personal Visual Analytics,"Data surrounds each and every one of us in our daily lives, ranging from exercise logs, to archives of our interactions with others on social media, to online resources pertaining to our hobbies. There is enormous potential for us to use these data to understand ourselves better and make positive changes in our lives. Visualization (Vis) and visual analytics (VA) offer substantial opportunities to...","Dandan Huang,Melanie Tory,Bon Adriel Aseniero,Lyn Bartram,Scott Bateman,Sheelagh Carpendale,Anthony Tang,Robert Woodbury,",https://ieeexplore.ieee.org/document/6908006/
2015,No Sessions,Image-Based Reverse Engineering and Visual Prototyping of Woven Cloth,"Realistic visualization of cloth has many applications in computer graphics. An ongoing research problem is how to best represent and capture cloth models, specifically when considering computer aided design of cloth. Previous methods produce highly realistic images, however, they are either difficult to edit or require the measurement of large databases to capture all variations of a cloth sample...","Kai Schröder,Arno Zinke,Reinhard Klein,",https://ieeexplore.ieee.org/document/6858070/
2015,No Sessions,MegaMol—A Prototyping Framework for Particle-Based Visualization,"Visualization applications nowadays not only face increasingly larger datasets, but have to solve increasingly complex research questions. They often require more than a single algorithm and consequently a software solution will exceed the possibilities of simple research prototypes. Well-established systems intended for such complex visual analysis purposes have usually been designed for classica...","Sebastian Grottel,Michael Krone,Christoph Müller,Guido Reina,Thomas Ertl,",https://ieeexplore.ieee.org/document/6881728/
2015,No Sessions,Munin: A Peer-to-Peer Middleware for Ubiquitous Analytics and Visualization Spaces,"We present Munin, a software framework for building ubiquitous analytics environments consisting of multiple input and output surfaces, such as tabletop displays, wall-mounted displays, and mobile devices. Munin utilizes a service-based model where each device provides one or more dynamically loaded services for input, display, or computation. Using a peer-to-peer model for communication, it lever...","Sriram Karthik Badam,Eli Fisher,Niklas Elmqvist,",https://ieeexplore.ieee.org/document/6851203/
2015,No Sessions,Interpolation-Based Pathline Tracing in Particle-Based Flow Visualization,"Particle tracing in time-varying flow fields is traditionally performed by numerical integration of the underlying vector field. This procedure can become computationally expensive, especially in scattered, particle-based flow fields, which complicate interpolation due to the lack of an explicit neighborhood structure. If such a particle-based flow field allows for the identification of consecutiv...","Jennifer Chandler,Harald Obermaier,Kenneth I. Joy,",https://ieeexplore.ieee.org/document/6817592/
2015,No Sessions,Perception-Based Evaluation of Projection Methods for Multidimensional Data Visualization,"Similarity-based layouts generated by multidimensional projections or other dimension reduction techniques are commonly used to visualize high-dimensional data. Many projection techniques have been recently proposed addressing different objectives and application domains. Nonetheless, very little is known about the effectiveness of the generated layouts from a user's perspective, how distinct layo...","Ronak Etemadpour,Robson Motta,Jose Gustavo de Souza Paiva,Rosane Minghim,Maria Cristina Ferreira de Oliveira,Lars Linsen,",https://ieeexplore.ieee.org/document/6832613/
2015,No Sessions,The Impact of Interactivity on Comprehending 2D and 3D Visualizations of Movement Data,"GPS, RFID, and other technologies have made it increasingly common to track the positions of people and objects over time as they move through two-dimensional spaces. Visualizing such spatio-temporal movement data is challenging because each person or object involves three variables (two spatial variables as a function of the time variable), and simply plotting the data on a 2D geographic map can ...","Fereshteh Amini,Sébastien Rufiange,Zahid Hossain,Quentin Ventura,Pourang Irani,Michael J. McGuffin,",https://ieeexplore.ieee.org/document/6826569/
2015,No Sessions,2014 Index IEEE Transactions on Visualization and Computer Graphics Vol. 20,No Abstract,,https://ieeexplore.ieee.orgNo doi
2016,No Sessions,The Elicitation Interview Technique: Capturing People's Experiences of Data Representations,"Information visualization has become a popular tool to facilitate sense-making, discovery and communication in a large range of professional and casual contexts. However, evaluating visualizations is still a challenge. In particular, we lack techniques to help understand how visualizations are experienced by people. In this paper we discuss the potential of the Elicitation Interview technique to b...","Trevor Hogan,Uta Hinrichs,Eva Hornecker,",https://ieeexplore.ieee.org/document/7369991/
2016,No Sessions,What May Visualization Processes Optimize?,"In this paper, we present an abstract model of visualization and inference processes, and describe an information-theoretic measure for optimizing such processes. In order to obtain such an abstraction, we first examined six classes of workflows in data analysis and visualization, and identified four levels of typical visualization components, namely disseminative, observational, analytical and mo...","Min Chen,Amos Golan,",https://ieeexplore.ieee.org/document/7368928/
2016,No Sessions,Modality-Driven Classification and Visualization of Ensemble Variance,"Advances in computational power now enable domain scientists to address conceptual and parametric uncertainty by running simulations multiple times in order to sufficiently sample the uncertain input space. While this approach helps address conceptual and parametric uncertainties, the ensemble datasets produced by this technique present a special challenge to visualization researchers as the ensem...","Kevin Bensema,Luke Gosink,Harald Obermaier,Kenneth I. Joy,",https://ieeexplore.ieee.org/document/7352364/
2016,No Sessions,Visual Trends Analysis in Time-Varying Ensembles,"Visualization and analysis techniques play a key role in the discovery of relevant features in ensemble data. Trends, in the form of persisting commonalities or differences in time-varying ensemble datasets, constitute one of the most expressive feature types in ensemble analysis. We develop a flow-graph representation as the core of a system designed for the visual analysis of trends in time-vary...","Harald Obermaier,Kevin Bensema,Kenneth I. Joy,",https://ieeexplore.ieee.org/document/7352365/
2016,No Sessions,Visualizing Dynamic Hierarchies in Graph Sequences,"Graphs are used to model relations between objects, where these objects can be grouped hierarchically based on their connectivity. In many applications, the relations change over time and so does the hierarchical group structure. We developed a visualization technique that supports the analysis of the topology and the hierarchical group structure of a dynamic graph and the tracking of changes over...","Corinna Vehlow,Fabian Beck,Daniel Weiskopf,",https://ieeexplore.ieee.org/document/7352369/
2016,No Sessions,Lightness Constancy in Surface Visualization,"Color is a common channel for displaying data in surface visualization, but is affected by the shadows and shading used to convey surface depth and shape. Understanding encoded data in the context of surface structure is critical for effective analysis in a variety of domains, such as in molecular biology. In the physical world, lightness constancy allows people to accurately perceive shadowed col...","Danielle Albers Szafir,Alper Sarikaya,Michael Gleicher,",https://ieeexplore.ieee.org/document/7328340/
2016,No Sessions,Visual Encoding of Dissimilarity Data via Topology-Preserving Map Deformation,"We present an efficient technique for topology-preserving map deformation and apply it to the visualization of dissimilarity data in a geographic context. Map deformation techniques such as value-by-area cartograms are well studied. However, using deformation to highlight (dis)similarity between locations on a map in terms of their underlying data attributes is novel. We also identify an alternati...","Quirijn W. Bouts,Tim Dwyer,Jason Dykes,Bettina Speckmann,Sarah Goodwin,Nathalie Henry Riche,Sheelagh Carpendale,Ariel Liebman,",https://ieeexplore.ieee.org/document/7328332/
2016,No Sessions,Fast Coherent Particle Advection through Time-Varying Unstructured Flow Datasets,"Tracing the paths of collections of particles through a flow field is a key step for many flow visualization and analysis methods. When a flow field is interpolated from the nodes of an unstructured mesh, the process of advecting a particle must first find which cell in the unstructured mesh contains the particle. Since the paths of nearby particles often diverge, the parallelization of particle a...","Mingcheng Chen,Shawn C. Shadden,John C. Hart,",https://ieeexplore.ieee.org/document/7243356/
2016,No Sessions,Visual Analysis of Multi-Run Spatio-Temporal Simulations Using Isocontour Similarity for Projected Views,"Multi-run simulations are widely used to investigate how simulated processes evolve depending on varying initial conditions. Frequently, such simulations model the change of spatial phenomena over time. Isocontours have proven to be effective for the visual representation and analysis of 2D and 3D spatial scalar fields. We propose a novel visualization approach for multi-run simulation data based ...","Alexey Fofonov,Vladimir Molchanov,Lars Linsen,",https://ieeexplore.ieee.org/document/7321821/
2016,No Sessions,A Survey of Colormaps in Visualization,"Colormaps are a vital method for users to gain insights into data in a visualization. With a good choice of colormaps, users are able to acquire information in the data more effectively and efficiently. In this survey, we attempt to provide readers with a comprehensive review of colormap generation techniques and provide readers a taxonomy which is helpful for finding appropriate techniques to use...","Liang Zhou,Charles D. Hansen,",https://ieeexplore.ieee.org/document/7305807/
2016,No Sessions,Guest Editors’ Introduction: Special Section on the IEEE Pacific Visualization Symposium 2015,No Abstract,"Shixia Liu,Gerik Scheuermann,Shigeo Takahashi,Tim Dwyer,Yingcai Wu,",https://ieeexplore.ieee.org/document/7478595/
2016,No Sessions,View-Dependent Streamline Deformation and Exploration,"Occlusion presents a major challenge in visualizing 3D flow and tensor fields using streamlines. Displaying too many streamlines creates a dense visualization filled with occluded structures, but displaying too few streams risks losing important features. We propose a new streamline exploration approach by visually manipulating the cluttered streamlines by pulling visible layers apart and revealin...","Xin Tong,John Edwards,Chun-Ming Chen,Han-Wei Shen,Chris R. Johnson,Pak Chung Wong,",https://ieeexplore.ieee.org/document/7332955/
2016,No Sessions,"A Study of Layout, Rendering, and Interaction Methods for Immersive Graph Visualization","Information visualization has traditionally limited itself to 2D representations, primarily due to the prevalence of 2D displays and report formats. However, there has been a recent surge in popularity of consumer grade 3D displays and immersive head-mounted displays (HMDs). The ubiquity of such displays enables the possibility of immersive, stereoscopic visualization environments. While technique...","Oh-Hyun Kwon,Chris Muelder,Kyungwon Lee,Kwan-Liu Ma,",https://ieeexplore.ieee.org/document/7390081/
2016,No Sessions,An Enhanced Visualization Process Model for Incremental Visualization,"With today's technical possibilities, a stable visualization scenario can no longer be assumed as a matter of course, as underlying data and targeted display setup are much more in flux than in traditional scenarios. Incremental visualization approaches are a means to address this challenge, as they permit the user to interact with, steer, and change the visualization at intermediate time points a...","Hans-Jörg Schulz,Marco Angelini,Giuseppe Santucci,Heidrun Schumann,",https://ieeexplore.ieee.org/document/7172541/
2016,No Sessions,Enhancing Light Fields through Ray-Space Stitching,"Light fields (LFs) have been shown to enable photorealistic visualization of complex scenes. In practice, however, an LF tends to have a relatively small angular range or spatial resolution, which limits the scope of virtual navigation. In this paper, we show how seamless virtual navigation can be enhanced by stitching multiple LFs. Our technique consists of two key components: LF registration and...","Xinqing Guo,Zhan Yu,Sing Bing Kang,Haiting Lin,Jingyi Yu,",https://ieeexplore.ieee.org/document/7244244/
2016,No Sessions,Interactive Urban Context-Aware Visualization via Multiple Disocclusion Operators,"In 3D urban environments, features of interest (FOIs) are often occluded by clusters of buildings, which prevent a clear overview of important spatial features. State-of-the-art disocclusion methods for urban environments fall short of preserving cityscape appearance or require time-consuming computation. These methods use only one or two operators for disocclusion and might not strike a good bala...","Hao Deng,Liqiang Zhang,Xiancheng Mao,Huamin Qu,",https://ieeexplore.ieee.org/document/7208899/
2016,No Sessions,Guest Editor’s Introduction to the Special Section on the 2016 IEEE Pacific Visualization Symposium,No Abstract,"Charles Hansen,Ivan Viola,Xiaoru Yuan,",https://ieeexplore.ieee.org/document/7462316/
2016,No Sessions,Adaptive Disentanglement Based on Local Clustering in Small-World Network Visualization,"Small-world networks have characteristically low pairwise shortest-path distances, causing distance-based layout methods to generate hairball drawings. Recent approaches thus aim at finding a sparser representation of the graph to amplify variations in pairwise distances. Since the effect of sparsification on the layout is difficult to describe analytically, the incorporated filtering parameters o...","Arlind Nocaj,Mark Ortmann,Ulrik Brandes,",https://ieeexplore.ieee.org/document/7422137/
2016,No Sessions,Blob Enhancement and Visualization for Improved Intracranial Aneurysm Detection,Several researches have established that the sensitivity of visual assessment of smaller intracranial aneurysms is not satisfactory. Computer-aided diagnosis based on volume rendering of the response of blob enhancement filters may shorten visual inspection and increase detection sensitivity by directing a diagnostician to suspicious locations in cerebral vasculature. We proposed a novel blob enha...,"Tim Jerman,Franjo Pernuš,Boštjan Likar,Žiga Špiclin,",https://ieeexplore.ieee.org/document/7127031/
